timestamp,buy_box,visibility_order,condizione,venduto_da,spedito_da,num_valutazioni,valutazioni_positive,prezzo,qta_min,prezzo_prod_venduto,tipo_spedizione,prezzo_spedizione,prezzo_totale,dif_prezzo,dif_prezzo_sped,dif_prezzo_tot,g_cons_min,g_cons_max,g_spedizione,g_cons_vel_min,g_cons_vel_max,g_spedizione_vel,spedizione_consegna,condizione_usato,stelle,delta_consegna,delta_num_val,delta_val_pos(%),rapp_piu_basso,fba,vend_amazon
2022-03-01T18:00:05,0,28,Nuovo,Saida Gusto Espresso,Saida Gusto Espresso,19,89,"23,6",1,"23,6",A Pagamento,"7,99","31,59","5,6","7,99","11,11",3,6,3,0,0,0,"Consegna a 7,99 € : 4 - 7 mar Maggiori informazioni", ,"4,5",1,41444,11,"1,54",FALSE,FALSE
2022-03-01T18:00:05,0,29,Nuovo,CaffeinaStoreShop,CaffeinaStoreShop,0,0,26,1,26,A Pagamento,"7,5","33,5",8,"7,5","13,02",6,7,1,0,0,0,"Consegna a 7,50 € : 7 - 8 mar Maggiori informazioni", ,0,4,41463,100,"1,63",FALSE,FALSE
2022-03-01T18:00:05,0,30,Nuovo,Tecmedia,Tecmedia,87,96,"29,9",1,"29,9",A Pagamento,"9,32","39,22","11,89","9,32","18,73",6,9,3,0,0,0,"Consegna a 9,32 € : 7 - 10 mar Maggiori informazioni", ,"4,5",4,41376,4,"1,91",FALSE,FALSE
2022-03-01T18:00:05,0,31,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7325,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,2,6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 7 mar Maggiori informazioni", ,"4,5",4,34138,4,"1,09",FALSE,FALSE
2022-03-01T18:00:05,0,32,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7325,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,2,6,6,0,0,0,0,"Spedizione GRATUITA: lunedì, 7 mar Maggiori informazioni", ,"4,5",4,34138,4,"1,09",FALSE,FALSE
2022-03-01T18:00:05,0,33,Nuovo,DadyBozzy,DadyBozzy,240,97,"22,5",1,"22,5",Gratuita,0,"22,5","4,5",0,"2,01",3,6,3,0,0,0,Spedizione GRATUITA: 4 - 7 mar Maggiori informazioni, ,"4,5",1,41223,3,"1,09",FALSE,FALSE
2022-03-01T18:00:05,0,34,Nuovo,JoeBreak2016,JoeBreak2016,5484,99,"23,5",1,"23,5",Gratuita,0,"23,5","5,5",0,"3,01",3,3,0,0,0,0,"Spedizione GRATUITA: venerdì, 4 mar Maggiori informazioni", ,5,1,35979,1,"1,14",FALSE,FALSE
2022-03-01T18:00:05,0,35,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7325,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",3,6,3,0,0,0,Spedizione GRATUITA: 4 - 7 mar Maggiori informazioni, ,"4,5",1,34138,4,"1,16",FALSE,FALSE
2022-03-01T18:00:05,0,36,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7325,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",3,6,3,0,0,0,Spedizione GRATUITA: 4 - 7 mar Maggiori informazioni, ,"4,5",1,34138,4,"1,16",FALSE,FALSE
2022-03-01T18:00:05,0,37,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7325,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",3,6,3,0,0,0,Spedizione GRATUITA: 4 - 7 mar Maggiori informazioni, ,"4,5",1,34138,4,"1,16",FALSE,FALSE
2022-03-01T18:00:05,0,38,Nuovo,DadyBozzy,DadyBozzy,240,97,"24,5",1,"24,5",Gratuita,0,"24,5","6,5",0,"4,01",3,6,3,0,0,0,Spedizione GRATUITA: 4 - 7 mar Maggiori informazioni, ,"4,5",1,41223,3,"1,19",FALSE,FALSE
2022-03-01T18:00:05,0,39,Nuovo,CaffèNapoletano,CaffèNapoletano,1170,96,"27,99",1,"27,99",Gratuita,0,"27,99","9,98",0,"7,5",3,6,3,0,0,0,Spedizione GRATUITA: 4 - 7 mar Maggiori informazioni, ,"4,5",1,40293,4,"1,36",FALSE,FALSE
2022-03-01T18:00:05,0,40,Nuovo,dolciaveja,dolciaveja,825,92,"27,39",1,"27,39",A Pagamento,"14,52","41,91","9,39","14,52","21,42",6,8,2,0,0,0,"Consegna a 14,52 € : 7 - 9 mar Maggiori informazioni", ,"4,5",4,40638,8,"2,04",FALSE,FALSE
2022-03-01T18:00:05,0,41,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7325,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",3,6,3,0,0,0,Spedizione GRATUITA: 4 - 7 mar Maggiori informazioni, ,"4,5",1,34138,4,"1,16",FALSE,FALSE
2022-03-01T18:00:05,0,42,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7325,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",3,6,3,0,0,0,Spedizione GRATUITA: 4 - 7 mar Maggiori informazioni, ,"4,5",1,34138,4,"1,16",FALSE,FALSE
2022-03-01T18:00:05,0,43,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7325,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",3,6,3,0,0,0,Spedizione GRATUITA: 4 - 7 mar Maggiori informazioni, ,"4,5",1,34138,4,"1,16",FALSE,FALSE
2022-03-01T18:00:05,0,44,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7325,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",3,6,3,0,0,0,Spedizione GRATUITA: 4 - 7 mar Maggiori informazioni, ,"4,5",1,34138,4,"1,16",FALSE,FALSE
2022-03-01T18:00:05,0,45,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7325,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,91",6,8,2,0,0,0,"Consegna a 4,90 € : 7 - 9 mar Maggiori informazioni", ,"4,5",4,34138,4,"1,33",FALSE,FALSE
2022-03-01T18:00:05,0,46,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7325,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,91",6,8,2,0,0,0,"Consegna a 4,90 € : 7 - 9 mar Maggiori informazioni", ,"4,5",4,34138,4,"1,33",FALSE,FALSE
2022-03-01T18:00:05,0,47,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7325,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,91",6,8,2,0,0,0,"Consegna a 4,90 € : 7 - 9 mar Maggiori informazioni", ,"4,5",4,34138,4,"1,33",FALSE,FALSE
2022-03-02T12:00:03,1,0,Nuovo,Amazon,Amazon,41178,0,21,1,21,Gratuita,0,21,3,0,"0,01",5,5,0,1,1,0,"Spedizione GRATUITA: lunedì, 7 mar sul tuo primo ordine idoneo. Consegna più veloce: domani Ordina entro 2 ore e 44 min Maggiori informazioni", ,"4,5",0,310,100,1,TRUE,TRUE
2022-03-02T12:00:03,0,1,Nuovo,Rck Store,Rck Store,7167,96,"20,49",2,"40,98",Gratuita,0,"40,98","2,48",0,"19,98",6,7,1,2,6,4,Spedizione GRATUITA: 8 - 9 mar Maggiori informazioni Consegna più veloce: 4 - 8 mar Maggiori informazioni, ,"4,5",1,34321,4,"1,95",FALSE,FALSE
2022-03-02T12:00:03,0,2,Nuovo,ROCARD,ROCARD,15608,99,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,0,5,5,0,0,0,0,"Spedizione GRATUITA: lunedì, 7 mar Maggiori informazioni", ,5,4,25880,1,1,FALSE,FALSE
2022-03-02T12:00:03,0,3,Nuovo,3P SHOP,3P SHOP,15445,97,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,0,5,5,0,0,0,0,"Spedizione GRATUITA: lunedì, 7 mar Maggiori informazioni", ,5,4,26043,3,1,FALSE,FALSE
2022-03-02T12:00:03,0,4,Nuovo,Tipiliano,Tipiliano,41488,96,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,0,6,6,0,0,0,0,"Spedizione GRATUITA: martedì, 8 mar Maggiori informazioni", ,"4,5",5,0,4,1,FALSE,FALSE
2022-03-02T12:00:03,0,5,Nuovo,Mondo Copie,Mondo Copie,1635,94,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,0,5,8,3,0,0,0,Spedizione GRATUITA: 7 - 10 mar Maggiori informazioni, ,"4,5",4,39853,6,1,FALSE,FALSE
2022-03-02T12:00:03,0,6,Nuovo,JoeBreak2016,JoeBreak2016,5485,99,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,0,5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,5,4,36003,1,1,FALSE,FALSE
2022-03-02T12:00:03,0,7,Nuovo,Ristoservice,Ristoservice,760,86,21,1,21,Gratuita,0,21,3,0,"0,01",6,6,0,0,0,0,"Spedizione GRATUITA: martedì, 8 mar Maggiori informazioni", ,"4,5",5,40728,14,1,FALSE,FALSE
2022-03-02T12:00:03,0,8,Nuovo,SAPORE CAFFE,SAPORE CAFFE,772,100,"21,5",1,"21,5",Gratuita,0,"21,5","3,5",0,"0,51",6,9,3,2,6,4,Spedizione GRATUITA: 8 - 11 mar Maggiori informazioni Consegna più veloce: 4 - 8 mar Maggiori informazioni, ,5,1,40716,0,"1,02",FALSE,FALSE
2022-03-02T12:00:03,0,9,Nuovo,DadyBozzy,DadyBozzy,240,97,22,1,22,Gratuita,0,22,4,0,"1,01",5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,"4,5",4,41248,3,"1,04",FALSE,FALSE
2022-03-02T12:00:03,0,10,Nuovo,Top Cialde,Top Cialde,2977,99,22,1,22,Gratuita,0,22,4,0,"1,01",6,6,0,0,0,0,"Spedizione GRATUITA: martedì, 8 mar Maggiori informazioni", ,5,5,38511,1,"1,04",FALSE,FALSE
2022-03-02T12:00:03,0,11,Nuovo,La Compagnia del caffè,La Compagnia del caffè,1503,92,"22,15",1,"22,15",Gratuita,0,"22,15","4,14",0,"1,16",2,6,4,2,2,0,"Spedizione GRATUITA: 4 - 8 mar Maggiori informazioni Consegna più veloce: venerdì, 4 mar Maggiori informazioni", ,"4,5",1,39985,8,"1,05",FALSE,FALSE
2022-03-02T12:00:03,0,12,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7326,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,"1,5",6,6,0,0,0,0,"Spedizione GRATUITA: martedì, 8 mar Maggiori informazioni", ,"4,5",5,34162,4,"1,07",FALSE,FALSE
2022-03-02T12:00:03,0,13,Nuovo,ORMEOUTLET,ORMEOUTLET,3717,98,"22,9",1,"22,9",Gratuita,0,"22,9","4,89",0,"1,91",5,5,0,0,0,0,"Spedizione GRATUITA: lunedì, 7 mar Maggiori informazioni", ,5,4,37771,2,"1,09",FALSE,FALSE
2022-03-02T12:00:03,0,14,Nuovo,L'Emporio del Caffè srl,L'Emporio del Caffè srl,1305,97,"23,5",1,"23,5",Gratuita,0,"23,5","5,5",0,"2,51",5,5,0,0,0,0,"Spedizione GRATUITA: lunedì, 7 mar Maggiori informazioni", ,5,4,40183,3,"1,11",FALSE,FALSE
2022-03-02T12:00:03,0,15,Nuovo,Mokanet Store,Mokanet Store,2,100,"23,97",1,"23,97",Gratuita,0,"23,97","5,96",0,"2,98",5,8,3,0,0,0,Spedizione GRATUITA: 7 - 10 mar Maggiori informazioni, ,5,4,41486,0,"1,14",FALSE,FALSE
2022-03-02T12:00:03,0,16,Nuovo,Bacom,Bacom,14451,95,"23,99",1,"23,99",Gratuita,0,"23,99","5,98",0,3,8,13,5,7,9,2,Spedizione GRATUITA: 10 - 15 mar Maggiori informazioni Consegna più veloce: 9 - 11 mar Maggiori informazioni, ,"4,5",6,27037,5,"1,14",FALSE,FALSE
2022-03-02T12:00:03,0,17,Nuovo,CAVEBA 2.0 SRL,CAVEBA 2.0 SRL,2768,97,"24,02",1,"24,02",Gratuita,0,"24,02","6,02",0,"3,03",5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,5,4,38720,3,"1,14",FALSE,FALSE
2022-03-02T12:00:03,0,18,Nuovo,Albaeleshop,Albaeleshop,259,95,"24,47",1,"24,47",Gratuita,0,"24,47","6,46",0,"3,48",8,13,5,0,0,0,Spedizione GRATUITA: 10 - 15 mar Maggiori informazioni, ,"4,5",7,41229,5,"1,16",FALSE,FALSE
2022-03-02T12:00:03,0,19,Nuovo,NONSOLO-INFORMATICA,NONSOLO-INFORMATICA,974,97,"24,95",1,"24,95",Gratuita,0,"24,95","6,94",0,"3,96",6,8,2,5,7,2,Spedizione GRATUITA: 8 - 10 mar Maggiori informazioni Consegna più veloce: 7 - 9 mar Maggiori informazioni, ,5,4,40514,3,"1,18",FALSE,FALSE
2022-03-02T12:00:03,0,20,Nuovo,CaffèNapoletano,CaffèNapoletano,1170,96,18,1,18,A Pagamento,7,25,0,7,"4,01",5,7,2,0,0,0,"Consegna a 7,00 € : 7 - 9 mar Maggiori informazioni", ,"4,5",4,40318,4,"1,19",FALSE,FALSE
2022-03-02T12:00:03,0,21,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7326,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,"1,5",6,6,0,0,0,0,"Spedizione GRATUITA: martedì, 8 mar Maggiori informazioni", ,"4,5",5,34162,4,"1,07",FALSE,FALSE
2022-03-02T12:00:03,0,22,Nuovo,JSD-Store,JSD-Store,1231,87,"20,39",1,"20,39",A Pagamento,5,"25,39","2,39",5,"4,4",8,13,5,0,0,0,"Consegna a 5,00 € : 10 - 15 mar Maggiori informazioni", ,"4,5",7,40257,13,"1,2",FALSE,FALSE
2022-03-02T12:00:03,0,23,Nuovo,LAGE,LAGE,9186,98,"25,53",1,"25,53",Gratuita,0,"25,53","7,53",0,"4,54",5,7,2,0,0,0,Spedizione GRATUITA: 7 - 9 mar Maggiori informazioni, ,5,4,32302,2,"1,21",FALSE,FALSE
2022-03-02T12:00:03,0,24,Nuovo,CoffeeWeb,CoffeeWeb,11,55,"19,67",1,"19,67",A Pagamento,"5,99","25,66","1,67","5,99","4,67",13,13,0,7,8,1,"Consegna a 5,99 € : martedì, 15 mar Maggiori informazioni Consegna più veloce: 9 - 10 mar Maggiori informazioni", ,"3,5",6,41477,45,"1,22",FALSE,FALSE
2022-03-02T12:00:03,0,25,Nuovo,Eurochibi MegaStore,Eurochibi MegaStore,633,100,"19,64",1,"19,64",A Pagamento,"6,5","26,14","1,64","6,5","5,15",5,7,2,0,0,0,"Consegna a 6,50 € : 7 - 9 mar Maggiori informazioni", ,5,4,40855,0,"1,24",FALSE,FALSE
2022-03-02T12:00:03,0,26,Nuovo,Olico.it,Olico.it,615,96,"21,9",1,"21,9",A Pagamento,"6,9","28,79","3,89","6,9","7,8",2,6,4,0,0,0,"Consegna a 6,90 € : 4 - 8 mar Maggiori informazioni", ,"4,5",1,40873,4,"1,37",FALSE,FALSE
2022-03-02T12:00:03,0,27,Nuovo,Saida Gusto Espresso,Saida Gusto Espresso,19,89,"23,6",1,"23,6",A Pagamento,"7,99","31,59","5,6","7,99","10,6",5,6,1,0,0,0,"Consegna a 7,99 € : 7 - 8 mar Maggiori informazioni", ,"4,5",4,41469,11,"1,5",FALSE,FALSE
2022-03-02T12:00:03,0,28,Nuovo,CaffeinaStoreShop,CaffeinaStoreShop,0,0,26,1,26,A Pagamento,"7,5","33,5",8,"7,5","12,51",6,7,1,0,0,0,"Consegna a 7,50 € : 8 - 9 mar Maggiori informazioni", ,0,5,41488,100,"1,59",FALSE,FALSE
2022-03-02T12:00:03,0,29,Nuovo,Tecmedia,Tecmedia,87,96,"29,9",1,"29,9",A Pagamento,"9,32","39,22","11,89","9,32","18,23",6,9,3,0,0,0,"Consegna a 9,32 € : 8 - 11 mar Maggiori informazioni", ,"4,5",5,41401,4,"1,86",FALSE,FALSE
2022-03-02T12:00:03,0,30,Nuovo,dolciaveja,dolciaveja,825,92,"27,39",1,"27,39",A Pagamento,"14,52","41,91","9,39","14,52","20,92",6,8,2,0,0,0,"Consegna a 14,52 € : 8 - 10 mar Maggiori informazioni", ,"4,5",5,40663,8,"1,99",FALSE,FALSE
2022-03-02T12:00:03,0,31,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7326,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,"1,5",6,6,0,0,0,0,"Spedizione GRATUITA: martedì, 8 mar Maggiori informazioni", ,"4,5",5,34162,4,"1,07",FALSE,FALSE
2022-03-02T12:00:03,0,32,Nuovo,DadyBozzy,DadyBozzy,240,97,"22,5",1,"22,5",Gratuita,0,"22,5","4,5",0,"1,51",5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,"4,5",4,41248,3,"1,07",FALSE,FALSE
2022-03-02T12:00:03,0,33,Nuovo,JoeBreak2016,JoeBreak2016,5485,99,"23,5",1,"23,5",Gratuita,0,"23,5","5,5",0,"2,51",5,5,0,0,0,0,"Spedizione GRATUITA: lunedì, 7 mar Maggiori informazioni", ,5,4,36003,1,"1,11",FALSE,FALSE
2022-03-02T12:00:03,0,34,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7326,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,"4,5",4,34162,4,"1,13",FALSE,FALSE
2022-03-02T12:00:03,0,35,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7326,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,"4,5",4,34162,4,"1,13",FALSE,FALSE
2022-03-02T12:00:03,0,36,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7326,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,"4,5",4,34162,4,"1,13",FALSE,FALSE
2022-03-02T12:00:03,0,37,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7326,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,"4,5",4,34162,4,"1,13",FALSE,FALSE
2022-03-02T12:00:03,0,38,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7326,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,"4,5",4,34162,4,"1,13",FALSE,FALSE
2022-03-02T12:00:03,0,39,Nuovo,DadyBozzy,DadyBozzy,240,97,"24,5",1,"24,5",Gratuita,0,"24,5","6,5",0,"3,51",5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,"4,5",4,41248,3,"1,16",FALSE,FALSE
2022-03-02T12:00:03,0,40,Nuovo,CaffèNapoletano,CaffèNapoletano,1170,96,"27,99",1,"27,99",Gratuita,0,"27,99","9,98",0,7,5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,"4,5",4,40318,4,"1,33",FALSE,FALSE
2022-03-02T12:00:03,0,41,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7326,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,"4,5",4,34162,4,"1,13",FALSE,FALSE
2022-03-02T12:00:03,0,42,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7326,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"2,9",5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,"4,5",4,34162,4,"1,13",FALSE,FALSE
2022-03-02T12:00:03,0,43,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7326,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,4",6,8,2,0,0,0,"Consegna a 4,90 € : 8 - 10 mar Maggiori informazioni", ,"4,5",5,34162,4,"1,3",FALSE,FALSE
2022-03-02T12:00:03,0,44,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7326,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,4",6,8,2,0,0,0,"Consegna a 4,90 € : 8 - 10 mar Maggiori informazioni", ,"4,5",5,34162,4,"1,3",FALSE,FALSE
2022-03-02T12:00:03,0,45,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7326,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,4",6,8,2,0,0,0,"Consegna a 4,90 € : 8 - 10 mar Maggiori informazioni", ,"4,5",5,34162,4,"1,3",FALSE,FALSE
2022-03-02T18:00:02,1,0,Nuovo,Amazon,Amazon,41206,0,21,1,21,Gratuita,0,21,3,0,"0,01",4,4,0,2,2,0,"Spedizione GRATUITA: domenica, 6 mar sul tuo primo ordine idoneo. Consegna più veloce: venerdì, 4 mar Ordina entro 5 ore e 59 min Maggiori informazioni", ,"4,5",0,294,100,1,TRUE,TRUE
2022-03-02T18:00:02,0,1,Nuovo,Rck Store,Rck Store,7167,96,"20,49",2,"40,98",Gratuita,0,"40,98","2,48",0,"19,98",6,7,1,2,6,4,Spedizione GRATUITA: 8 - 9 mar Maggiori informazioni Consegna più veloce: 4 - 8 mar Maggiori informazioni, ,"4,5",0,34333,4,"1,95",FALSE,FALSE
2022-03-02T18:00:02,0,2,Nuovo,ROCARD,ROCARD,15609,99,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,0,5,5,0,0,0,0,"Spedizione GRATUITA: lunedì, 7 mar Maggiori informazioni", ,5,3,25891,1,1,FALSE,FALSE
2022-03-02T18:00:02,0,3,Nuovo,Tipiliano,Tipiliano,41500,96,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,0,6,6,0,0,0,0,"Spedizione GRATUITA: martedì, 8 mar Maggiori informazioni", ,"4,5",4,0,4,1,FALSE,FALSE
2022-03-02T18:00:02,0,4,Nuovo,3P SHOP,3P SHOP,15445,97,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,0,5,5,0,0,0,0,"Spedizione GRATUITA: lunedì, 7 mar Maggiori informazioni", ,5,3,26055,3,1,FALSE,FALSE
2022-03-02T18:00:02,0,5,Nuovo,Mondo Copie,Mondo Copie,1635,94,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,0,5,8,3,0,0,0,Spedizione GRATUITA: 7 - 10 mar Maggiori informazioni, ,"4,5",3,39865,6,1,FALSE,FALSE
2022-03-02T18:00:02,0,6,Nuovo,JoeBreak2016,JoeBreak2016,5485,99,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,0,5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,5,3,36015,1,1,FALSE,FALSE
2022-03-02T18:00:02,0,7,Nuovo,Ristoservice,Ristoservice,760,86,21,1,21,Gratuita,0,21,3,0,"0,01",6,6,0,0,0,0,"Spedizione GRATUITA: martedì, 8 mar Maggiori informazioni", ,"4,5",4,40740,14,1,FALSE,FALSE
2022-03-02T18:00:02,0,8,Nuovo,SAPORE CAFFE,SAPORE CAFFE,772,100,"21,5",1,"21,5",Gratuita,0,"21,5","3,5",0,"0,51",6,9,3,2,6,4,Spedizione GRATUITA: 8 - 11 mar Maggiori informazioni Consegna più veloce: 4 - 8 mar Maggiori informazioni, ,5,0,40728,0,"1,02",FALSE,FALSE
2022-03-02T18:00:02,0,9,Nuovo,Top Cialde,Top Cialde,2977,99,22,1,22,Gratuita,0,22,4,0,"1,01",6,6,0,0,0,0,"Spedizione GRATUITA: martedì, 8 mar Maggiori informazioni", ,5,4,38523,1,"1,04",FALSE,FALSE
2022-03-02T18:00:02,0,10,Nuovo,DadyBozzy,DadyBozzy,241,97,22,1,22,Gratuita,0,22,4,0,"1,01",5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,"4,5",3,41259,3,"1,04",FALSE,FALSE
2022-03-02T18:00:02,0,11,Nuovo,La Compagnia del caffè,La Compagnia del caffè,1503,92,"22,15",1,"22,15",Gratuita,0,"22,15","4,14",0,"1,16",7,8,1,0,0,0,Spedizione GRATUITA: 9 - 10 mar Maggiori informazioni, ,"4,5",5,39997,8,"1,05",FALSE,FALSE
2022-03-02T18:00:02,0,12,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7328,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,"1,5",6,6,0,0,0,0,"Spedizione GRATUITA: martedì, 8 mar Maggiori informazioni", ,"4,5",4,34172,4,"1,07",FALSE,FALSE
2022-03-02T18:00:02,0,13,Nuovo,ORMEOUTLET,ORMEOUTLET,3717,98,"22,9",1,"22,9",Gratuita,0,"22,9","4,89",0,"1,91",5,5,0,0,0,0,"Spedizione GRATUITA: lunedì, 7 mar Maggiori informazioni", ,5,3,37783,2,"1,09",FALSE,FALSE
2022-03-02T18:00:02,0,14,Nuovo,L'Emporio del Caffè srl,L'Emporio del Caffè srl,1305,97,"23,5",1,"23,5",Gratuita,0,"23,5","5,5",0,"2,51",5,5,0,0,0,0,"Spedizione GRATUITA: lunedì, 7 mar Maggiori informazioni", ,5,3,40195,3,"1,11",FALSE,FALSE
2022-03-02T18:00:02,0,15,Nuovo,Mokanet Store,Mokanet Store,2,100,"23,97",1,"23,97",Gratuita,0,"23,97","5,96",0,"2,98",5,8,3,0,0,0,Spedizione GRATUITA: 7 - 10 mar Maggiori informazioni, ,5,3,41498,0,"1,14",FALSE,FALSE
2022-03-02T18:00:02,0,16,Nuovo,Bacom,Bacom,14452,95,"23,99",1,"23,99",Gratuita,0,"23,99","5,98",0,3,8,13,5,7,9,2,Spedizione GRATUITA: 10 - 15 mar Maggiori informazioni Consegna più veloce: 9 - 11 mar Maggiori informazioni, ,"4,5",5,27048,5,"1,14",FALSE,FALSE
2022-03-02T18:00:02,0,17,Nuovo,CAVEBA 2.0 SRL,CAVEBA 2.0 SRL,2768,97,"24,02",1,"24,02",Gratuita,0,"24,02","6,02",0,"3,03",5,6,1,0,0,0,Spedizione GRATUITA: 7 - 8 mar Maggiori informazioni, ,5,3,38732,3,"1,14",FALSE,FALSE
2022-03-02T18:00:02,0,18,Nuovo,Albaeleshop,Albaeleshop,259,95,"24,47",1,"24,47",Gratuita,0,"24,47","6,46",0,"3,48",8,13,5,0,0,0,Spedizione GRATUITA: 10 - 15 mar Maggiori informazioni, ,"4,5",6,41241,5,"1,16",FALSE,FALSE
